freeway,direction,lane_type,flow,occupancy,region,temperature,windspeed,weathercode,incident_type,severity,speed
680,N,FR,424,0.159,Oakland,16.2,13.7,5,accident,none,72.6
880,S,FR,229,0.29,San Francisco,17.2,18.8,4,accident,high,45.8
680,S,OR,121,0.123,San Jose,14.5,10.6,3,none,medium,32.2
101,E,OR,16,0.15,San Francisco,27.3,7.0,2,roadwork,low,27.7
101,N,ML,425,0.14,San Francisco,11.1,6.5,2,congestion,medium,60.8
80,W,ML,121,0.032,Oakland,23.8,8.7,3,accident,low,63.7
80,E,ML,351,0.059,Fremont,18.8,15.0,3,congestion,high,40.7
101,N,FR,116,0.111,San Jose,10.5,8.4,4,accident,low,68.5
101,N,FR,473,0.211,San Francisco,18.5,0.4,1,roadwork,high,37.1
101,W,OR,500,0.181,San Francisco,11.8,3.3,4,congestion,low,59.9
101,W,HOV,430,0.137,San Jose,22.1,6.4,0,roadwork,medium,69.4
680,S,FR,241,0.119,Fremont,22.1,0.2,4,congestion,medium,42.5
80,E,ML,263,0.158,San Jose,15.6,7.8,1,congestion,high,46.6
101,E,HOV,423,0.048,Oakland,26.0,8.0,5,roadwork,none,26.8
280,S,OR,37,0.209,Fremont,21.8,18.1,3,roadwork,none,67.7
280,E,OR,393,0.09,San Jose,23.6,18.9,1,accident,medium,61.3
680,E,FR,261,0.273,San Jose,17.4,16.6,2,congestion,none,53.6
880,W,ML,89,0.075,Fremont,22.6,16.6,0,none,high,39.3
101,W,ML,460,0.182,San Francisco,22.3,13.3,5,none,low,63.6
101,S,ML,376,0.012,Fremont,24.5,13.5,5,roadwork,medium,38.9
680,N,HOV,437,0.062,Fremont,27.0,12.1,3,none,none,35.7
880,S,FR,121,0.279,San Francisco,21.8,0.7,5,accident,high,63.8
101,E,HOV,441,0.251,San Francisco,13.2,5.1,3,accident,medium,45.2
680,N,OR,31,0.036,San Francisco,12.4,9.1,1,accident,medium,46.7
80,S,OR,442,0.236,Oakland,12.3,12.3,2,none,none,48.0
280,N,FR,67,0.051,San Francisco,12.3,16.3,5,roadwork,low,30.9
280,W,HOV,434,0.255,San Jose,29.1,12.0,1,none,none,44.7
101,S,OR,144,0.267,San Francisco,18.0,12.1,3,congestion,low,43.7
80,S,ML,320,0.193,San Francisco,14.6,17.0,3,accident,none,35.0
880,E,HOV,129,0.109,Fremont,27.2,9.7,5,congestion,low,54.7
280,S,ML,381,0.105,San Francisco,27.7,16.6,0,roadwork,none,30.4
101,S,ML,337,0.012,San Jose,28.0,14.3,1,none,high,21.6
280,S,OR,262,0.24,San Francisco,14.0,13.2,3,none,medium,56.0
880,N,HOV,385,0.104,San Francisco,27.2,16.1,3,none,high,72.6
880,N,OR,241,0.271,Fremont,14.0,2.2,0,accident,none,37.7
880,W,OR,161,0.193,San Jose,12.6,15.6,4,accident,medium,47.4
101,N,HOV,382,0.189,San Francisco,27.1,13.5,1,accident,high,66.0
101,W,OR,299,0.212,San Jose,21.7,1.1,5,none,none,45.8
80,S,FR,156,0.237,San Jose,24.3,11.3,3,congestion,low,37.5
80,N,OR,245,0.187,Oakland,19.1,19.1,2,congestion,high,73.5
280,E,FR,216,0.066,San Jose,19.4,7.9,2,congestion,none,43.4
680,W,FR,206,0.011,Fremont,26.1,0.6,5,roadwork,medium,44.7
101,S,FR,217,0.278,Oakland,14.6,11.8,3,accident,low,66.3
280,S,ML,469,0.101,Oakland,17.7,12.1,5,congestion,low,49.5
101,E,HOV,184,0.185,Oakland,22.3,14.7,2,none,high,61.6
680,E,HOV,248,0.08,Oakland,21.1,13.6,3,none,low,18.1
880,E,HOV,243,0.06,San Francisco,10.7,15.2,2,roadwork,none,44.7
880,S,ML,146,0.092,San Jose,11.2,8.4,3,none,high,19.0
280,S,FR,180,0.076,Oakland,21.5,16.2,3,congestion,medium,14.0
101,S,OR,489,0.261,Oakland,16.8,14.7,2,roadwork,low,63.9
880,W,ML,315,0.122,Fremont,21.1,14.4,2,congestion,none,57.1
280,N,OR,500,0.259,San Francisco,15.1,2.5,3,none,high,44.4
880,W,FR,62,0.03,San Jose,21.6,18.1,2,accident,high,51.4
880,N,OR,217,0.268,Oakland,14.7,16.9,3,accident,low,27.1
101,E,ML,27,0.25,San Francisco,15.1,12.9,4,roadwork,medium,31.9
680,W,OR,242,0.097,San Jose,15.5,13.9,4,congestion,medium,54.9
880,N,ML,44,0.271,Oakland,22.8,8.2,5,accident,high,17.2
101,S,FR,327,0.298,San Jose,16.7,11.7,3,congestion,low,51.7
680,S,OR,465,0.106,Oakland,29.2,8.6,4,accident,high,66.4
101,E,ML,409,0.219,Oakland,10.3,12.5,0,none,low,60.9
280,E,ML,259,0.204,Fremont,28.3,17.4,2,roadwork,high,67.7
280,S,ML,494,0.16,Oakland,26.8,12.2,0,none,high,36.4
280,E,HOV,140,0.151,San Jose,18.5,6.5,1,accident,low,26.1
80,W,HOV,69,0.283,Oakland,15.1,19.8,0,congestion,medium,70.9
80,E,FR,235,0.139,Fremont,19.7,2.5,2,roadwork,low,41.3
280,E,FR,389,0.152,San Jose,13.0,9.0,4,congestion,medium,25.8
280,N,OR,313,0.147,San Jose,15.7,19.0,3,none,low,47.7
880,N,HOV,98,0.272,Oakland,24.0,4.9,1,congestion,high,56.6
680,W,ML,167,0.247,San Francisco,28.2,4.0,1,congestion,none,56.7
680,S,ML,50,0.097,San Francisco,13.6,16.8,3,congestion,medium,21.9
101,W,FR,233,0.08,Oakland,14.1,13.5,2,congestion,medium,49.6
680,E,FR,55,0.048,San Francisco,11.5,10.4,5,congestion,high,46.3
680,N,ML,169,0.083,San Jose,23.1,17.5,0,congestion,high,38.7
880,N,ML,161,0.108,Oakland,14.0,7.3,4,accident,medium,20.4
680,W,ML,434,0.194,Oakland,28.1,0.5,3,accident,medium,60.4
280,N,HOV,367,0.218,San Francisco,13.5,15.9,0,accident,high,34.5
80,W,OR,183,0.154,Oakland,26.7,0.4,0,accident,medium,26.3
101,N,FR,229,0.048,San Jose,21.4,0.5,4,none,high,49.9
280,W,HOV,290,0.27,San Francisco,11.9,10.4,2,congestion,none,43.6
280,N,FR,367,0.277,San Francisco,29.5,7.4,5,roadwork,none,58.9
280,S,FR,488,0.015,Oakland,26.9,0.4,1,roadwork,none,26.7
80,E,HOV,443,0.189,Oakland,29.1,13.0,2,roadwork,high,45.8
80,N,HOV,66,0.141,Oakland,17.3,17.2,5,congestion,none,51.2
680,W,HOV,350,0.144,Oakland,24.9,16.5,2,roadwork,medium,38.3
280,W,HOV,299,0.042,Oakland,11.9,10.9,2,congestion,medium,63.8
80,E,ML,288,0.175,Oakland,19.6,2.7,2,none,medium,37.6
680,S,OR,421,0.117,Oakland,26.7,2.7,2,roadwork,medium,19.9
680,N,ML,81,0.248,Fremont,13.0,10.0,3,accident,medium,26.5
680,W,OR,90,0.027,San Francisco,20.9,18.6,2,roadwork,none,69.3
101,W,ML,319,0.161,San Francisco,22.9,17.4,3,none,high,49.6
880,E,HOV,84,0.146,San Jose,23.6,12.1,5,accident,low,47.8
880,E,FR,311,0.17,San Jose,20.5,14.8,3,none,none,50.8
80,N,ML,434,0.109,Oakland,23.7,16.3,3,accident,medium,72.2
680,S,HOV,417,0.057,Oakland,16.9,18.9,5,congestion,none,43.5
880,W,HOV,190,0.089,San Jose,23.8,0.2,0,accident,high,25.6
280,S,FR,132,0.199,Fremont,22.8,14.7,3,congestion,medium,51.0
880,E,OR,333,0.274,San Francisco,27.7,15.3,4,roadwork,low,19.5
680,W,OR,361,0.012,San Jose,12.8,19.1,5,accident,none,70.7
880,N,OR,48,0.156,San Francisco,14.6,2.5,2,congestion,high,61.3
680,S,HOV,397,0.203,Oakland,29.1,11.5,4,roadwork,none,57.5
80,S,ML,66,0.045,San Jose,17.2,6.8,2,roadwork,high,52.7
101,S,FR,230,0.078,Fremont,25.9,7.1,0,congestion,medium,24.7
80,N,OR,28,0.077,Oakland,20.5,4.6,5,congestion,high,20.8
101,N,OR,203,0.239,Fremont,24.5,10.7,4,accident,high,35.0
280,E,ML,160,0.29,Fremont,15.1,5.3,5,none,low,24.9
101,N,HOV,260,0.118,San Francisco,11.0,18.0,1,none,low,70.4
80,W,ML,406,0.231,Oakland,16.7,7.6,0,congestion,none,49.5
680,N,OR,41,0.083,Fremont,27.2,5.5,3,accident,none,51.3
880,W,ML,69,0.087,Fremont,22.4,19.6,3,none,high,50.0
80,W,FR,436,0.063,San Jose,28.6,12.4,1,none,medium,68.5
101,E,HOV,147,0.063,Oakland,16.6,10.6,4,accident,low,40.1
101,S,HOV,157,0.058,Fremont,21.6,13.4,3,roadwork,low,39.3
280,W,HOV,320,0.16,San Jose,26.3,7.9,1,none,medium,13.8
680,E,ML,357,0.1,San Jose,12.8,2.2,2,accident,high,24.0
80,N,FR,285,0.039,Oakland,23.6,12.8,0,roadwork,high,12.2
880,S,HOV,96,0.221,San Francisco,25.9,11.4,2,roadwork,none,48.4
101,W,HOV,321,0.066,San Francisco,19.9,6.1,2,roadwork,low,11.7
80,W,OR,243,0.267,Oakland,11.3,4.3,1,roadwork,low,46.8
880,E,HOV,474,0.066,Fremont,26.8,11.9,1,accident,high,26.7
280,S,OR,108,0.057,Oakland,11.7,0.7,0,roadwork,none,39.6
680,S,HOV,438,0.181,Oakland,14.5,15.0,1,none,medium,37.2
880,W,FR,152,0.192,San Jose,15.9,7.1,1,congestion,high,17.5
880,E,OR,240,0.283,San Francisco,19.4,11.7,0,roadwork,none,20.5
280,E,OR,392,0.172,Oakland,10.7,15.5,5,roadwork,medium,18.7
80,S,ML,465,0.228,Oakland,16.3,15.9,2,accident,low,24.2
101,W,ML,44,0.082,San Jose,29.0,15.1,4,none,medium,46.3
101,W,FR,199,0.25,Fremont,26.1,17.8,1,accident,low,40.9
680,E,FR,491,0.175,San Jose,15.5,10.1,0,roadwork,low,49.5
280,W,HOV,456,0.255,San Jose,28.0,13.9,1,congestion,none,14.3
101,S,OR,263,0.099,San Jose,28.6,18.8,4,roadwork,none,18.3
680,E,OR,153,0.246,San Francisco,21.5,16.4,2,congestion,medium,41.8
101,E,HOV,281,0.114,San Jose,16.8,11.4,3,accident,medium,26.6
680,S,HOV,12,0.154,San Francisco,13.3,9.8,1,accident,high,19.9
80,N,FR,379,0.119,Oakland,16.0,14.1,0,none,none,27.3
280,E,ML,74,0.153,San Jose,26.1,8.3,2,congestion,high,70.3
101,W,HOV,257,0.12,San Jose,23.8,19.3,1,none,low,34.8
280,N,HOV,173,0.22,Fremont,27.7,0.3,5,congestion,low,51.3
101,E,OR,133,0.241,San Francisco,14.4,19.2,0,none,high,48.5
280,E,HOV,46,0.208,Oakland,28.6,10.1,3,congestion,high,73.6
880,N,ML,103,0.215,Oakland,17.1,12.1,5,roadwork,low,11.7
80,S,ML,385,0.292,San Francisco,11.1,8.1,1,congestion,none,29.7
280,N,ML,50,0.167,Oakland,13.0,10.2,1,congestion,low,65.4
80,E,HOV,486,0.187,Fremont,10.9,1.5,3,none,high,33.6
880,W,ML,181,0.028,Oakland,25.6,4.6,2,none,low,73.7
80,N,HOV,134,0.261,Fremont,23.5,6.7,3,accident,none,38.1
280,N,FR,459,0.046,San Jose,21.1,18.6,1,congestion,low,41.2
880,N,FR,323,0.053,Oakland,20.6,17.3,1,congestion,low,36.9
880,N,FR,21,0.046,San Francisco,13.3,8.2,3,roadwork,none,60.3
101,S,ML,223,0.046,Fremont,15.4,1.6,5,accident,none,28.1
280,E,OR,227,0.118,Oakland,11.2,11.5,5,roadwork,medium,73.2
880,E,ML,314,0.284,Oakland,14.5,1.0,1,congestion,high,44.1
680,S,FR,255,0.216,San Jose,20.4,3.1,5,congestion,none,46.4
280,N,OR,250,0.098,Fremont,15.9,5.8,0,accident,low,42.3
680,N,ML,101,0.06,San Jose,15.3,13.5,3,accident,high,57.3
880,W,HOV,317,0.253,San Jose,10.2,19.2,4,congestion,medium,12.9
880,S,ML,418,0.128,Fremont,22.1,8.5,3,none,medium,16.9
880,E,HOV,351,0.239,Oakland,26.0,19.0,0,accident,high,20.2
101,N,HOV,215,0.181,Fremont,23.4,11.1,0,accident,low,11.4
80,N,HOV,143,0.3,San Francisco,12.3,11.7,2,accident,high,17.4
880,W,ML,92,0.026,Fremont,29.8,6.8,0,none,high,73.2
101,S,HOV,362,0.024,Fremont,21.8,13.1,0,congestion,medium,68.8
680,N,ML,392,0.119,Oakland,15.3,1.5,3,accident,none,69.5
80,S,OR,480,0.167,San Jose,22.3,17.7,4,congestion,none,71.3
101,W,OR,187,0.042,Fremont,22.4,8.4,3,accident,high,27.1
680,W,HOV,11,0.201,Oakland,26.9,19.0,5,none,medium,73.3
680,N,HOV,294,0.018,Fremont,24.4,7.8,2,none,none,45.0
280,W,OR,346,0.045,Fremont,29.5,9.9,1,congestion,medium,39.9
80,W,FR,130,0.18,Oakland,12.1,8.9,5,congestion,low,22.7
280,E,OR,211,0.183,Fremont,14.6,13.9,4,accident,none,25.1
101,S,OR,360,0.105,Fremont,21.0,8.1,1,roadwork,medium,19.5
101,E,HOV,253,0.297,San Francisco,12.4,11.3,1,congestion,medium,46.3
80,N,ML,257,0.069,San Francisco,20.7,3.5,4,roadwork,high,14.9
280,E,HOV,155,0.258,San Francisco,12.8,2.5,2,accident,low,54.0
880,N,ML,126,0.18,Fremont,27.9,1.8,4,roadwork,none,22.9
680,S,HOV,64,0.212,Oakland,18.9,15.1,2,none,medium,19.0
101,N,FR,205,0.282,San Jose,24.5,7.7,0,congestion,high,31.9
680,W,OR,441,0.269,Oakland,28.0,7.9,4,none,low,59.5
280,S,FR,127,0.017,Fremont,27.1,16.7,5,congestion,medium,70.1
80,E,HOV,388,0.104,San Jose,14.6,10.7,0,accident,high,27.5
880,N,FR,85,0.079,Fremont,26.1,9.5,4,none,medium,61.9
101,E,OR,166,0.174,Fremont,24.6,14.4,5,roadwork,low,14.9
101,N,OR,287,0.092,San Francisco,14.8,11.0,4,congestion,low,37.2
680,N,ML,350,0.17,Oakland,12.1,17.1,5,congestion,high,62.2
101,S,OR,246,0.158,San Francisco,25.0,17.3,2,congestion,low,69.6
280,W,ML,369,0.159,San Jose,11.1,12.9,0,roadwork,low,22.9
680,E,OR,419,0.14,San Francisco,29.8,3.5,2,accident,low,29.5
680,E,ML,155,0.251,San Francisco,15.7,5.6,1,congestion,none,21.0
880,S,OR,77,0.099,San Jose,18.6,1.1,4,roadwork,low,67.6
680,W,HOV,91,0.271,Fremont,11.4,5.0,4,roadwork,low,63.4
880,N,FR,40,0.094,San Jose,23.6,6.9,1,none,none,72.4
80,E,OR,203,0.21,San Jose,20.6,0.3,2,accident,low,13.9
880,E,OR,41,0.012,Fremont,26.5,12.2,2,roadwork,low,55.2
101,N,HOV,371,0.261,Fremont,17.1,16.8,1,none,high,19.6
680,E,ML,372,0.258,Fremont,10.9,14.0,0,congestion,high,11.0
680,S,OR,385,0.088,Fremont,18.9,5.8,2,accident,medium,45.6
880,S,OR,154,0.242,Oakland,28.8,13.6,5,accident,low,26.6
680,S,ML,23,0.165,San Francisco,17.9,10.1,4,none,none,69.2
101,N,OR,17,0.162,San Francisco,14.1,7.1,3,roadwork,high,71.7
680,N,HOV,460,0.243,Oakland,28.5,15.8,1,roadwork,none,43.4
680,N,FR,133,0.205,San Francisco,29.1,3.4,2,congestion,low,27.0
101,E,FR,240,0.254,San Francisco,24.6,0.9,0,none,medium,40.9
101,E,FR,384,0.054,San Francisco,21.7,13.2,1,none,medium,57.4
680,N,HOV,422,0.263,San Jose,10.6,11.4,2,roadwork,medium,54.4
101,W,HOV,314,0.025,Oakland,22.2,2.6,4,none,high,40.4
80,E,FR,83,0.284,San Francisco,26.4,18.9,2,congestion,low,54.6
680,W,HOV,50,0.037,Fremont,22.0,15.8,5,none,low,65.0
880,E,ML,287,0.212,San Jose,20.2,11.3,5,accident,none,41.2
680,S,ML,138,0.062,Oakland,15.0,7.1,0,congestion,low,46.8
680,W,OR,469,0.163,San Francisco,25.9,17.6,3,none,medium,47.8
680,N,HOV,154,0.022,San Francisco,23.9,1.5,5,none,high,74.3
680,N,OR,193,0.092,San Francisco,12.1,3.0,3,accident,high,44.2
101,N,HOV,78,0.156,San Francisco,20.4,19.9,1,none,low,58.5
101,W,FR,60,0.083,Oakland,12.9,9.5,4,congestion,low,29.6
680,N,HOV,175,0.167,San Jose,12.5,3.4,3,accident,low,50.8
880,W,FR,331,0.26,Oakland,26.0,9.5,3,none,low,70.9
80,E,FR,209,0.074,San Francisco,28.4,19.0,4,congestion,high,40.4
680,E,OR,359,0.125,San Francisco,15.4,16.9,1,congestion,low,19.4
101,W,OR,29,0.119,San Jose,16.4,18.9,0,accident,low,19.3
280,N,FR,473,0.233,Oakland,24.7,10.6,1,none,none,39.1
280,W,ML,448,0.154,San Francisco,28.7,14.6,2,accident,medium,53.0
80,E,HOV,420,0.256,Oakland,29.6,13.7,5,roadwork,none,51.4
880,S,ML,238,0.233,Fremont,16.7,8.3,0,roadwork,none,24.1
280,S,OR,44,0.142,Fremont,23.9,9.2,5,none,medium,47.7
101,E,HOV,199,0.225,Oakland,14.6,12.6,2,none,low,18.8
80,E,OR,408,0.101,San Jose,12.3,9.6,3,congestion,high,68.1
280,N,OR,200,0.11,Oakland,23.6,12.3,2,roadwork,none,51.8
280,E,HOV,472,0.048,Fremont,20.2,8.8,4,roadwork,low,10.0
80,N,ML,267,0.246,San Jose,16.4,8.1,3,roadwork,low,32.7
80,N,OR,237,0.147,Oakland,22.0,11.7,5,congestion,low,63.7
80,W,OR,267,0.07,Fremont,25.1,13.9,0,roadwork,none,27.8
280,N,OR,69,0.222,San Jose,12.7,14.4,3,accident,medium,29.0
101,W,HOV,157,0.055,San Jose,29.0,2.3,5,none,low,36.8
80,E,FR,225,0.014,Fremont,26.6,15.2,2,none,low,62.6
680,E,OR,89,0.17,San Francisco,29.9,17.0,4,congestion,medium,36.4
880,S,FR,12,0.285,San Jose,10.1,6.2,1,accident,medium,39.7
880,W,HOV,480,0.275,San Francisco,19.9,7.4,3,roadwork,medium,12.2
280,N,ML,346,0.068,Fremont,29.0,7.8,2,congestion,medium,17.1
680,W,ML,271,0.152,San Jose,27.6,13.0,0,roadwork,medium,15.3
680,N,FR,419,0.098,Oakland,14.4,11.0,0,roadwork,none,26.1
101,N,FR,323,0.195,Fremont,11.9,2.8,4,congestion,medium,10.7
101,S,ML,423,0.218,Fremont,29.5,12.7,2,accident,high,39.6
880,E,ML,168,0.13,San Francisco,18.8,5.9,3,roadwork,high,40.5
80,N,HOV,275,0.095,Oakland,29.1,2.5,5,accident,high,38.8
880,N,FR,206,0.201,San Francisco,26.1,1.0,3,accident,none,61.1
680,N,HOV,433,0.085,Fremont,15.6,11.7,2,accident,low,57.7
680,W,OR,414,0.273,San Francisco,28.1,0.4,0,congestion,medium,72.3
680,S,HOV,417,0.121,Fremont,13.7,7.1,4,none,high,29.0
101,E,ML,61,0.096,San Francisco,26.6,5.7,5,roadwork,high,30.4
880,S,HOV,319,0.289,San Jose,17.6,16.2,1,accident,low,48.9
880,E,HOV,255,0.174,San Francisco,15.9,0.6,2,roadwork,low,46.3
101,E,ML,349,0.143,San Jose,28.3,19.9,4,roadwork,high,17.4
880,N,OR,56,0.096,Fremont,15.8,10.7,3,accident,none,59.8
680,W,FR,88,0.263,San Jose,12.9,8.9,2,congestion,medium,43.0
101,E,FR,461,0.133,Oakland,15.7,17.6,0,roadwork,high,36.5
101,S,FR,231,0.036,Oakland,15.0,18.9,2,accident,none,49.7
880,N,ML,319,0.019,San Jose,20.1,6.0,2,none,low,57.5
880,S,ML,373,0.211,Fremont,27.3,10.5,0,accident,high,25.7
101,W,HOV,453,0.106,Fremont,17.8,3.6,3,roadwork,low,52.9
80,N,HOV,44,0.088,Oakland,19.0,13.9,4,roadwork,high,37.9
680,E,OR,340,0.293,Fremont,18.4,13.2,2,none,low,73.3
80,S,HOV,247,0.19,San Jose,19.3,14.0,1,congestion,medium,23.4
280,N,FR,439,0.031,San Francisco,12.5,15.5,5,congestion,low,62.7
280,S,OR,102,0.159,San Jose,20.4,3.8,1,congestion,medium,43.4
680,N,OR,229,0.232,Oakland,18.4,5.1,5,none,medium,58.3
80,E,ML,260,0.141,San Jose,23.8,7.5,5,accident,low,54.9
80,W,ML,326,0.144,Oakland,16.0,9.5,4,congestion,medium,40.3
80,S,OR,184,0.102,Fremont,14.4,15.6,0,roadwork,high,59.6
280,N,FR,223,0.198,San Francisco,25.9,4.4,0,none,medium,50.0
280,N,FR,353,0.298,San Jose,14.4,11.7,5,congestion,none,35.1
101,S,HOV,237,0.042,Oakland,17.3,14.1,1,roadwork,high,62.5
680,S,OR,206,0.044,Fremont,13.5,11.3,0,congestion,low,42.6
280,E,HOV,85,0.137,San Jose,19.9,1.6,5,roadwork,medium,52.2
880,E,HOV,415,0.069,Oakland,10.6,2.3,5,congestion,low,42.5
880,E,ML,364,0.215,San Jose,20.7,17.0,2,roadwork,high,53.8
280,N,HOV,224,0.146,Oakland,27.8,3.8,1,congestion,low,39.4
280,E,FR,295,0.27,San Francisco,11.6,8.5,4,none,none,18.3
280,W,ML,102,0.164,San Francisco,10.0,6.9,1,congestion,none,30.2
880,N,FR,260,0.277,Fremont,10.1,2.9,2,congestion,medium,67.4
101,E,ML,299,0.168,Fremont,15.3,12.4,2,roadwork,high,18.6
680,E,OR,138,0.181,Fremont,10.4,2.2,5,congestion,high,34.5
280,E,OR,200,0.247,Fremont,27.2,7.6,0,roadwork,none,17.8
101,W,HOV,83,0.233,Fremont,11.8,7.5,1,roadwork,medium,55.2
101,N,ML,391,0.265,Oakland,18.2,13.4,5,congestion,high,42.9
680,W,ML,363,0.203,Oakland,14.1,14.4,4,roadwork,low,17.0
101,W,HOV,162,0.083,Fremont,21.0,3.7,3,roadwork,none,31.4
80,W,HOV,222,0.28,San Francisco,19.2,6.5,0,accident,high,27.5
101,W,FR,282,0.144,San Jose,10.4,19.3,2,none,low,27.2
280,W,ML,297,0.207,San Jose,15.8,9.6,1,roadwork,high,68.9
101,N,FR,201,0.247,Fremont,21.7,8.6,2,accident,low,56.6
680,E,HOV,108,0.225,Oakland,25.0,14.9,3,roadwork,none,48.2
880,E,FR,347,0.221,San Francisco,16.8,9.7,1,none,high,74.5
101,E,ML,370,0.116,Oakland,29.1,4.3,1,congestion,low,38.2
280,N,FR,185,0.24,San Jose,23.2,16.3,0,roadwork,none,36.0
101,S,ML,498,0.066,San Francisco,28.8,3.4,0,accident,none,27.5
101,W,FR,430,0.174,San Francisco,12.4,15.3,2,congestion,low,30.7
80,W,FR,198,0.257,Oakland,27.6,3.1,3,roadwork,medium,48.2
80,W,HOV,94,0.011,San Jose,10.1,13.4,0,none,medium,19.5
280,S,OR,20,0.176,San Francisco,18.8,5.9,2,accident,high,54.2
880,W,ML,17,0.119,Fremont,19.6,10.7,3,roadwork,high,34.5
680,N,ML,117,0.044,San Francisco,14.4,11.4,3,congestion,medium,15.3
80,E,FR,31,0.03,Fremont,12.7,9.6,4,none,low,67.5
680,S,ML,290,0.281,Oakland,20.0,4.7,3,none,low,15.2
101,S,OR,81,0.058,San Francisco,15.8,12.9,0,accident,none,53.9
880,S,FR,71,0.16,San Francisco,29.8,15.9,4,congestion,none,65.6
280,E,FR,480,0.07,Oakland,23.7,17.6,0,accident,medium,19.5
80,E,HOV,19,0.149,Oakland,28.1,18.3,3,accident,none,55.0
880,E,OR,466,0.116,Fremont,22.9,13.4,1,congestion,medium,36.0
880,S,FR,109,0.248,San Jose,26.4,3.5,4,accident,low,26.5
101,N,FR,190,0.19,Oakland,11.6,19.5,1,none,high,22.4
280,E,OR,160,0.104,San Francisco,11.5,3.0,0,roadwork,medium,24.2
280,E,OR,368,0.025,Fremont,13.9,19.5,2,none,medium,39.2
680,S,HOV,490,0.147,San Francisco,19.1,2.1,1,roadwork,none,66.6
101,S,ML,471,0.073,San Jose,19.7,15.0,2,none,none,66.6
880,S,ML,271,0.105,Oakland,12.8,18.4,3,congestion,none,34.9
280,W,HOV,475,0.071,Fremont,18.3,4.7,5,none,low,37.9
880,W,OR,400,0.047,San Jose,13.8,15.6,0,congestion,none,20.7
80,E,HOV,142,0.132,San Jose,18.8,12.7,5,roadwork,none,61.9
80,W,HOV,235,0.131,Oakland,26.4,10.5,5,none,none,24.1
101,N,HOV,329,0.215,Fremont,19.5,12.6,1,accident,low,27.1
880,N,ML,443,0.036,San Francisco,16.7,4.6,3,none,high,67.0
80,N,OR,475,0.272,Oakland,28.3,10.7,0,congestion,none,51.0
280,S,OR,355,0.209,Fremont,29.8,13.1,5,roadwork,low,13.4
280,S,ML,264,0.231,Oakland,25.6,7.6,5,roadwork,high,44.8
101,N,FR,492,0.239,San Francisco,29.7,12.5,0,none,medium,23.8
80,N,OR,238,0.205,San Francisco,16.8,9.0,3,accident,low,63.9
880,N,FR,365,0.051,San Francisco,18.9,13.7,1,congestion,low,23.5
880,S,OR,247,0.127,San Jose,24.7,9.2,1,none,medium,30.3
680,E,OR,126,0.015,Oakland,21.9,19.8,2,roadwork,high,49.9
880,N,OR,249,0.289,Oakland,27.5,13.4,2,roadwork,none,32.6
80,E,HOV,195,0.027,Oakland,18.4,11.5,4,none,medium,59.7
680,W,OR,128,0.137,Fremont,18.3,5.8,1,congestion,none,26.1
280,E,HOV,33,0.143,Fremont,23.0,14.6,0,congestion,low,18.7
680,E,OR,228,0.103,Fremont,18.6,10.5,0,roadwork,high,59.0
80,N,HOV,172,0.196,San Francisco,15.3,5.0,2,none,none,69.9
280,W,ML,275,0.219,Fremont,19.3,2.9,0,congestion,low,23.0
80,N,OR,494,0.174,San Francisco,10.3,16.9,5,congestion,low,49.3
880,S,HOV,406,0.184,Oakland,28.7,0.6,2,accident,high,46.0
880,E,ML,297,0.147,Fremont,10.7,10.0,4,accident,high,69.2
680,N,FR,141,0.174,Fremont,13.2,17.0,4,congestion,medium,42.1
280,E,OR,439,0.253,Oakland,19.0,9.7,2,none,low,63.7
680,S,FR,142,0.261,San Francisco,19.8,8.6,3,congestion,none,18.6
80,S,HOV,31,0.144,Fremont,18.5,14.3,3,none,low,23.4
880,N,FR,446,0.232,San Francisco,11.3,13.4,5,none,low,66.3
280,S,FR,316,0.196,Oakland,28.1,2.7,3,accident,medium,34.8
880,E,HOV,412,0.235,San Jose,15.7,15.9,4,accident,high,39.7
880,W,OR,179,0.058,San Jose,22.3,15.7,3,none,high,47.9
80,N,HOV,148,0.097,San Jose,20.2,4.8,1,accident,high,16.6
101,N,ML,277,0.012,Fremont,22.6,19.0,5,none,high,26.4
880,E,ML,220,0.258,San Francisco,27.5,5.7,3,none,none,61.0
280,W,HOV,75,0.224,Oakland,28.7,7.9,1,accident,high,18.9
80,N,ML,73,0.264,Fremont,12.2,11.0,4,accident,none,12.9
80,N,HOV,460,0.297,Fremont,15.7,13.7,2,accident,high,55.0
680,S,OR,215,0.273,Fremont,16.5,10.2,3,congestion,none,74.6
80,E,OR,377,0.236,San Jose,20.8,11.1,5,none,high,27.6
680,S,FR,440,0.024,Fremont,28.6,6.0,4,roadwork,none,30.2
280,E,FR,185,0.014,Fremont,25.9,8.7,0,congestion,medium,39.6
880,E,FR,30,0.159,San Jose,22.9,11.5,2,accident,none,21.0
280,N,FR,289,0.208,Oakland,16.2,0.5,5,roadwork,high,69.8
280,S,HOV,302,0.164,Oakland,26.3,18.7,2,congestion,none,37.8
101,S,FR,286,0.123,San Francisco,16.4,6.1,5,roadwork,low,51.8
80,E,FR,55,0.103,San Francisco,25.3,12.5,2,roadwork,low,34.9
101,W,OR,351,0.14,San Jose,19.5,12.1,4,roadwork,low,36.2
880,W,HOV,147,0.139,Fremont,17.3,14.8,1,congestion,low,35.8
280,E,OR,68,0.114,Fremont,18.2,0.5,4,congestion,none,51.8
