StationID,Lat,Lon,Freeway,Direction,LaneType,TotalFlow,AvgOccupancy,AvgSpeed
8489,37.39691248830511,-121.90755288477322,880,N,OR,356,0.173,64.8
8356,37.89969465227259,-122.10287604492595,680,W,FR,230,0.231,40.8
8470,37.9055112268418,-122.29810550425819,680,N,HOV,167,0.044,73.7
7192,37.79273326758067,-122.40725619696602,680,E,HOV,213,0.199,31.8
1511,37.69401255936799,-122.49563727757658,880,E,OR,388,0.124,30.0
5361,37.403704141484695,-121.99332270346959,680,E,OR,334,0.089,45.3
4300,37.29511996803831,-121.9044489280299,880,N,FR,333,0.244,64.0
3707,37.79322983101572,-122.40058209511103,280,E,ML,232,0.158,35.4
3542,37.89946212544905,-122.09808830328528,80,N,HOV,246,0.278,11.6
4311,37.303564876579095,-121.90492879990676,880,W,OR,336,0.014,60.4
6240,37.6944987049381,-122.09936119508444,80,W,OR,486,0.235,31.2
7302,37.79094323467197,-122.2981707597591,280,E,OR,246,0.202,11.7
9861,37.39928386261468,-121.99527814529931,101,E,FR,151,0.24,68.3
7725,37.70810831359101,-122.50794518578361,680,E,FR,328,0.286,43.7
3763,37.39642579376287,-122.10010024783308,101,W,FR,435,0.125,65.8
4673,37.30831893000749,-121.90385007070942,880,S,HOV,216,0.169,15.9
6087,37.700227538762945,-122.09572761517714,80,W,OR,10,0.103,70.1
7657,37.79184600244825,-122.39288176294417,80,W,HOV,365,0.246,42.8
6043,37.70981766372764,-122.50628977834137,680,S,ML,51,0.222,69.6
7277,37.402802692937286,-122.00379611982308,80,W,ML,114,0.265,74.2
8026,37.590172502383425,-121.99581175833104,80,N,ML,314,0.156,65.8
9699,37.595177151491626,-122.30171531381737,280,N,ML,121,0.164,34.8
3065,37.80210028240301,-122.29040011279031,680,N,FR,319,0.162,52.1
5542,37.394970728901015,-121.90712793764698,280,N,HOV,163,0.299,17.9
2521,37.39627859004989,-122.09653727754399,880,N,HOV,264,0.125,40.3
2348,37.79947160436414,-122.39688556411028,280,E,ML,437,0.213,62.9
6082,37.29605078909059,-121.90628312205084,101,E,OR,64,0.027,22.3
8578,37.39117467026879,-121.90970448009274,880,S,FR,334,0.07,66.1
3745,37.7027081748855,-122.10058497584514,80,W,FR,445,0.152,73.2
3360,37.89677105426564,-122.09002204543262,680,W,HOV,187,0.189,44.6
1178,37.60469401562415,-122.00553848248826,680,N,FR,373,0.163,13.2
3657,37.60285670069092,-122.00424506954398,80,S,HOV,430,0.287,55.6
9610,37.498853409121615,-122.20493230864247,101,N,FR,390,0.084,57.4
7860,37.905988159538396,-122.09958293285544,101,S,ML,262,0.132,40.2
7510,37.501032978325156,-122.19951662595682,680,N,OR,232,0.188,65.5
9996,37.69998427320378,-122.49112169147035,280,N,HOV,362,0.135,34.6
8089,37.70815188892926,-122.09144562393871,880,S,OR,150,0.183,65.1
5863,37.49952118664873,-122.19011872682047,80,N,HOV,399,0.199,66.2
7999,37.7093235152412,-121.90822384041516,280,S,HOV,492,0.091,61.7
3240,37.49584951461811,-122.19046389839369,680,N,OR,301,0.144,15.5
5656,37.69776016549464,-121.90799454804339,880,E,ML,399,0.125,69.0
3591,37.803951797928654,-122.39984916922904,101,N,ML,372,0.112,56.8
8961,37.39616432933492,-121.99308964273031,680,W,ML,389,0.193,20.2
6539,37.40989983478291,-122.10160413417321,80,N,OR,388,0.29,25.7
9351,37.79437159404648,-122.30006615818824,680,S,FR,433,0.106,33.2
4746,37.396449779329934,-121.993770796039,80,N,FR,191,0.13,21.2
6335,37.70673798467731,-121.89439136166862,101,E,HOV,245,0.207,46.2
6793,37.59906241392963,-121.99053592476918,101,N,ML,308,0.188,27.2
2728,37.495259187078545,-122.19046274399928,680,W,ML,287,0.259,53.8
4421,37.79045202722445,-122.40894123169807,280,E,HOV,179,0.176,16.6
6518,37.90200225677215,-121.99871495757209,880,N,FR,238,0.153,44.2
3544,37.509592777411484,-122.19850633574146,101,S,HOV,468,0.08,72.3
7029,37.5964141711614,-122.00540293481751,80,E,HOV,256,0.111,54.8
4731,37.401312277637004,-122.09644827417698,680,E,FR,170,0.213,71.9
6089,37.50397583108088,-122.20383701339281,280,N,OR,378,0.273,51.0
3227,37.700638344222455,-122.50653781366395,680,N,HOV,234,0.126,19.6
3262,37.59225773002343,-122.30183587640924,880,N,OR,460,0.176,63.3
4942,37.69756336352636,-121.80210447153362,280,S,HOV,42,0.078,57.0
8922,37.60504421951985,-121.99945768028283,280,E,ML,436,0.12,23.7
4158,37.7023418244312,-121.89164166793218,101,W,ML,494,0.207,52.9
8317,37.402644213556314,-122.0907092703397,680,N,ML,459,0.217,60.4
3087,37.39717686489984,-122.09196079274584,80,E,HOV,393,0.249,49.6
1692,37.60912327068515,-122.29036209393257,880,S,HOV,486,0.15,45.4
7967,37.69043672193033,-121.90441447134315,880,S,FR,196,0.138,40.1
2736,37.401262954315015,-122.09708113397565,80,E,HOV,372,0.035,34.9
9624,37.39110584809859,-121.89766622466982,80,N,HOV,267,0.163,62.8
2572,37.398318972930575,-121.89568397824998,280,E,ML,465,0.278,61.9
2430,37.794176438117546,-122.29014010205303,80,S,OR,302,0.131,35.7
4113,37.795026620285334,-122.30063230733236,680,W,ML,134,0.298,63.0
5721,37.89612926456413,-122.10687203695694,680,S,FR,304,0.166,54.3
8926,37.70780238724457,-121.80082542506554,80,E,HOV,179,0.155,68.9
3905,37.591190218185744,-122.29965375587095,280,E,ML,24,0.289,64.3
2568,37.59795626704525,-121.99027615130251,880,S,OR,202,0.176,66.2
3332,37.39086924085957,-122.10656146675609,101,W,HOV,362,0.047,58.9
9994,37.904364061269845,-122.09179653844616,280,N,FR,270,0.266,19.1
2508,37.598561798719665,-122.00163052723022,80,E,ML,484,0.11,46.1
7897,37.60165983364406,-122.0093535800279,101,N,OR,332,0.189,40.0
4958,37.80323281374841,-122.3062780006351,80,W,HOV,453,0.268,68.9
9740,37.40672204831306,-121.89933315805618,101,W,ML,425,0.117,61.7
7863,37.296143328843556,-121.90801622825046,101,W,ML,70,0.119,65.1
5988,37.90258174259871,-122.09695003666506,880,W,ML,205,0.09,66.3
6883,37.4057912853813,-121.90014947424297,680,S,FR,235,0.266,59.0
9620,37.40393938495178,-122.1065162037379,101,E,OR,433,0.166,74.9
1530,37.90549612326333,-121.99913875681015,880,S,FR,358,0.081,25.6
6811,37.5976782259598,-122.00815279335151,101,W,ML,267,0.037,61.4
8798,37.7010676808918,-121.90092563203429,280,N,HOV,239,0.139,44.5
5242,37.39820352794497,-121.90536437543209,680,W,OR,114,0.038,18.8
3470,37.398938659174895,-122.09952016041875,680,N,OR,10,0.168,15.2
8675,37.39383024481978,-122.00084875589987,280,S,OR,325,0.106,55.1
3816,37.40899319283985,-122.10647217795149,101,S,FR,365,0.049,21.2
3412,37.69396298121466,-121.8993148259259,680,E,ML,20,0.249,47.1
6915,37.60271373212844,-122.0046720343811,80,S,HOV,489,0.299,60.7
1446,37.80349796919034,-122.30135301297834,280,W,HOV,106,0.05,21.5
2691,37.707651099543654,-122.10100437443964,80,S,FR,303,0.261,33.5
6463,37.30248688386621,-121.9092510783419,101,S,HOV,244,0.24,58.0
8906,37.60567092816305,-122.30359207744246,680,W,FR,139,0.255,60.5
8148,37.89897976964292,-122.10875912347959,880,N,OR,393,0.188,23.0
9325,37.39246782604434,-122.10309032833592,280,W,ML,383,0.045,58.5
1836,37.603875205140554,-122.00301019256707,680,W,HOV,230,0.129,40.9
2096,37.60045685190832,-122.00978130607204,101,W,FR,48,0.257,68.4
6305,37.39037330153593,-122.00981349138763,680,S,FR,62,0.055,65.2
7752,37.49881233772557,-122.19028964416432,880,E,OR,497,0.25,50.6
5478,37.79700583854929,-122.30317700769693,101,W,OR,372,0.128,14.1
5008,37.39549751949165,-122.00976330057229,101,E,OR,453,0.225,67.2
1860,37.89583284364815,-122.29169950176133,880,N,OR,317,0.255,28.2
8798,37.79741068380891,-122.30591799065891,680,E,OR,432,0.123,18.3
1037,37.70670129080496,-121.89011844939907,280,W,OR,449,0.014,19.4
4572,37.70412302011721,-121.90613671225732,80,S,HOV,73,0.097,25.5
4323,37.59942558114369,-122.30469429080846,280,W,HOV,240,0.191,67.2
7302,37.59266113746318,-121.99141711663127,880,S,OR,297,0.095,30.8
7101,37.60102024392536,-122.00007461685655,80,N,HOV,57,0.186,35.5
2528,37.70844743263839,-122.50310769023852,680,N,HOV,307,0.109,41.1
1018,37.396455848505525,-122.09845132684418,680,E,ML,464,0.045,71.1
6795,37.70492279649312,-121.89081342039333,280,S,FR,109,0.169,12.7
5739,37.39861585196465,-122.10534774920549,80,W,ML,65,0.176,37.4
2117,37.79939310881335,-122.30837790652998,280,N,OR,284,0.128,66.5
9245,37.400743357769336,-121.89481000994977,880,E,OR,360,0.291,26.9
8263,37.59285932169695,-122.00686325282828,880,N,OR,315,0.275,54.0
5982,37.80123034817817,-122.39446657220711,880,W,FR,31,0.054,35.9
6613,37.69247037449847,-122.10462077857481,880,W,OR,476,0.099,25.1
2501,37.80879826178152,-122.40391280304938,101,S,OR,468,0.024,74.2
1838,37.5976800600449,-122.29380666599415,280,E,HOV,389,0.165,32.5
5632,37.29561367304196,-121.89491552811614,280,S,OR,420,0.13,42.1
1085,37.40807922624255,-121.9009262710488,280,S,ML,186,0.09,12.7
5673,37.39740025336159,-121.89882872326075,680,W,ML,397,0.22,73.2
1181,37.60543796373842,-121.99562045675172,680,E,ML,21,0.276,29.3
8868,37.70525700632722,-121.79563486120593,280,E,FR,402,0.226,15.9
1032,37.39371972280157,-122.10210954424782,101,N,FR,250,0.175,70.7
6349,37.49642641572623,-122.20285636120838,101,N,HOV,180,0.285,20.1
8130,37.69704870075323,-122.10017656418668,101,W,ML,49,0.138,32.1
5987,37.79103097753372,-122.3005363154525,880,E,ML,266,0.109,48.2
9389,37.80170741332597,-122.29099245264132,101,E,OR,19,0.258,57.4
6135,37.707590972903716,-122.4915594378588,880,S,FR,280,0.2,54.2
8539,37.401560170626304,-121.90835304067792,680,N,OR,360,0.051,66.4
3662,37.59383947581483,-122.30833916566151,280,S,HOV,125,0.102,23.9
7072,37.40201726542027,-122.1080173809776,80,S,ML,382,0.29,65.0
6504,37.596275372833304,-122.00593660563825,101,N,ML,306,0.142,44.8
9353,37.809943916540924,-122.29387453895343,80,W,FR,106,0.052,18.1
6166,37.693062730518385,-121.79782226461978,101,S,ML,343,0.243,40.6
9149,37.70871217209903,-122.50039781149363,80,E,ML,313,0.149,21.2
5291,37.401666226846714,-121.99669520244568,101,S,ML,348,0.135,69.7
8140,37.7962143875513,-122.29846114301931,280,E,FR,364,0.121,25.8
8074,37.80812994204589,-122.29388326681635,680,E,FR,182,0.182,46.8
4662,37.6009401361724,-122.00503404508301,280,S,FR,374,0.136,25.6
6322,37.803740366450796,-122.29008196948841,101,E,ML,244,0.172,53.7
9271,37.905928797669866,-122.10039380406054,880,W,FR,252,0.098,74.2
8423,37.69376284713877,-122.09867390312472,680,S,ML,438,0.256,26.9
1087,37.90405284546138,-122.09529692928005,880,W,OR,142,0.255,39.6
4978,37.39695418309702,-121.89828177718975,80,N,OR,424,0.256,39.4
3771,37.598573923122295,-121.99099951325786,280,E,HOV,494,0.061,19.4
9879,37.90433652494508,-122.09635868384339,880,E,OR,179,0.212,16.6
4872,37.89048349403276,-121.99140816614562,680,E,ML,470,0.02,48.3
8597,37.903820249250295,-122.30213351441576,280,S,OR,87,0.203,29.7
6801,37.401226845262194,-121.90876661113957,680,S,OR,42,0.04,17.2
1166,37.80558896984717,-122.39453646444858,680,S,HOV,152,0.205,71.6
7245,37.50454907760988,-122.19920216403335,80,E,HOV,296,0.277,22.6
3108,37.40638492067484,-122.09861759610192,280,N,OR,421,0.284,42.8
9543,37.408008970590096,-122.09035095778498,101,W,OR,498,0.013,17.3
5073,37.797992896367546,-122.3982544512709,101,E,OR,30,0.208,14.8
5792,37.70667225425993,-122.10191737447889,80,W,FR,46,0.051,28.2
9617,37.299774048027516,-121.89304238366493,680,E,FR,10,0.186,11.5
7573,37.90954251355517,-122.09370933326798,680,N,HOV,446,0.082,71.0
8363,37.892255321509396,-122.29870823727752,680,E,FR,94,0.086,67.0
3061,37.40468765086219,-122.10169394688677,880,S,FR,365,0.177,44.8
2516,37.60265168021114,-122.30459506967225,880,N,HOV,448,0.107,22.6
7906,37.3053538435435,-121.89939112296784,280,E,HOV,41,0.166,14.8
1337,37.79893049940205,-122.39443689418002,80,S,FR,314,0.225,69.4
3192,37.809524369793856,-122.30953526493411,280,E,FR,422,0.022,63.0
2929,37.391759395744025,-121.90253474275893,880,S,FR,489,0.289,50.6
6871,37.89760180963986,-121.99679253572553,80,N,HOV,425,0.261,73.2
8891,37.795569691277564,-122.29536920820554,680,S,HOV,169,0.187,17.6
1543,37.3958031027344,-122.1020151746106,880,W,OR,489,0.162,45.3
5947,37.393461003121324,-121.8962865110798,680,W,HOV,465,0.093,44.8
3194,37.89064039310142,-122.0927127918635,101,W,FR,53,0.154,74.8
7358,37.409027483811855,-121.90279312314931,280,E,ML,267,0.219,17.1
9901,37.69942741084135,-122.50419208216911,80,E,OR,136,0.215,41.5
3110,37.696373674863906,-121.8019939287906,80,S,ML,165,0.071,55.3
4506,37.69895674270067,-122.10198104360822,101,N,ML,320,0.04,29.7
4034,37.405566182245934,-122.00977970297664,680,N,OR,333,0.186,38.5
2274,37.597717021440936,-122.29173935118106,101,S,OR,300,0.224,32.1
1856,37.40214007046408,-121.89668799201016,280,W,HOV,177,0.193,41.8
7388,37.39438567182682,-122.09603781965292,880,E,OR,217,0.27,23.4
7610,37.69514176241183,-122.49368771430446,880,S,ML,221,0.162,27.8
2819,37.798485605613365,-122.30031590226581,80,W,FR,414,0.157,51.1
4354,37.906886447955294,-122.30560150792299,280,W,FR,63,0.024,27.6
2744,37.404238563773106,-121.99501567065155,101,N,OR,180,0.102,26.5
6355,37.293227192268326,-121.89755165981992,101,S,ML,453,0.056,14.6
5996,37.80072036997418,-122.3946773255243,280,W,ML,150,0.111,49.4
5469,37.79920492017791,-122.40957482941278,280,E,ML,126,0.227,28.2
5760,37.39177525921789,-122.10788102513834,80,N,FR,462,0.038,20.1
1383,37.39765530971042,-121.89583815393006,101,W,OR,416,0.15,66.8
3492,37.408412495618464,-121.89411180231926,101,W,HOV,38,0.247,11.0
1413,37.6068641608436,-121.99386414871908,880,N,ML,300,0.253,23.9
1380,37.402371867601644,-122.00283428281247,880,S,FR,225,0.258,49.5
4607,37.79516035636996,-122.39121191439081,680,N,FR,433,0.123,14.7
4996,37.60578544290498,-122.30016021782153,880,W,HOV,243,0.24,36.0
7868,37.59502833745772,-122.29710920822153,880,E,FR,489,0.081,43.6
4591,37.396004999750616,-122.0999958206214,680,N,HOV,396,0.269,57.1
5617,37.593841044191365,-122.00103209152333,880,N,ML,197,0.035,18.8
7037,37.3993299310209,-121.90446672325616,80,E,HOV,446,0.036,19.9
2001,37.6005433009072,-121.99244274313173,80,W,OR,203,0.069,39.0
5777,37.59946115515734,-121.99372921788309,680,S,FR,137,0.147,43.8
8693,37.895524600838634,-121.99208529801349,80,S,OR,325,0.14,15.1
5913,37.70593702835868,-122.09229825899439,680,W,OR,179,0.228,18.3
9629,37.399002186729994,-122.09650615322687,101,W,OR,92,0.092,48.6
6108,37.492331177039055,-122.20126668364955,680,S,OR,217,0.027,36.2
6300,37.60908243884401,-122.29836261260533,101,W,OR,442,0.285,48.0
5370,37.40908272292403,-121.8901479133012,880,N,ML,162,0.164,42.0
2736,37.407129770822884,-121.89113445587581,680,N,OR,264,0.168,31.8
4995,37.492265150658476,-122.20971475818705,80,E,FR,17,0.221,60.6
4091,37.59430005859633,-122.30369004452199,680,W,HOV,200,0.034,40.3
6331,37.89439649499396,-122.00181682215913,80,S,ML,343,0.142,63.8
9100,37.89639736271715,-122.00330007132949,680,S,OR,20,0.071,62.7
7889,37.390731290178444,-121.9009153776605,80,E,HOV,29,0.254,56.4
1600,37.90635624745597,-122.29326458557628,280,N,HOV,92,0.099,56.1
7728,37.40770820580482,-122.09175766226134,101,N,HOV,477,0.107,20.4
2830,37.80456370521752,-122.30491168312005,80,W,OR,441,0.279,22.5
8352,37.70430057131709,-122.1046583363283,680,E,OR,89,0.089,72.4
4849,37.39127908584979,-122.00760971953832,101,S,ML,381,0.076,58.8
3202,37.391685299727186,-121.90270732548058,680,N,OR,229,0.184,28.8
7933,37.59188023105487,-121.99550004562481,680,E,OR,458,0.269,59.8
6599,37.396544241791794,-122.10436151144584,680,N,FR,310,0.223,19.6
5639,37.29194359687271,-121.90424825926164,101,W,OR,40,0.24,68.2
7035,37.394016949590785,-122.09990596058807,680,N,ML,229,0.093,18.7
6502,37.39415308011032,-122.10527310537444,880,E,OR,401,0.28,55.0
3382,37.89537660237988,-121.99662514788206,880,N,ML,163,0.194,23.9
2656,37.40482818715564,-121.89036801172962,101,N,OR,416,0.012,31.7
5470,37.902105027329156,-122.1062561534878,80,E,FR,203,0.128,42.8
4752,37.70934643149302,-122.50681536699577,101,S,OR,74,0.082,72.0
4963,37.698006708431926,-121.89477716908827,680,N,ML,299,0.092,42.6
5379,37.89456555147934,-122.30558123438489,280,S,FR,346,0.084,36.1
1426,37.39894630855774,-122.10130660214273,280,S,OR,152,0.157,69.8
4915,37.796533914077386,-122.29337543599448,101,W,ML,30,0.246,29.5
8684,37.796624851245994,-122.30195589192172,880,E,HOV,359,0.131,72.3
1112,37.396285599108104,-122.10523934910675,101,W,ML,442,0.142,38.9
7421,37.60162647886179,-122.00742471886942,80,E,ML,274,0.202,49.1
7859,37.598934916886655,-122.30919675084928,880,N,HOV,368,0.143,69.4
6862,37.30948925773661,-121.89203200214327,80,E,HOV,281,0.277,49.4
9921,37.692948462948834,-122.10771651994044,880,N,HOV,32,0.055,16.4
2233,37.90777537996859,-122.29487431405741,680,S,OR,172,0.282,10.1
7121,37.39377542165188,-122.0073305103616,80,N,HOV,386,0.224,59.6
3874,37.49697692298921,-122.1999618549742,280,S,ML,383,0.094,64.3
4559,37.69572407215876,-121.79673027525814,880,W,HOV,45,0.065,46.3
6136,37.694293862785706,-121.80643314974188,80,N,ML,47,0.11,73.6
6269,37.89173480136549,-122.29965176003992,680,N,FR,123,0.177,32.6
8893,37.40006376888047,-122.00828646350749,280,E,HOV,488,0.131,19.5
9218,37.70371944086052,-121.90226453620232,880,E,FR,256,0.062,67.5
7206,37.890518725913864,-122.10657139537581,101,S,FR,481,0.16,38.5
3517,37.89018157805831,-121.99278658509017,101,E,FR,122,0.185,49.2
5454,37.9033806231715,-122.09622110830804,80,W,ML,378,0.266,40.1
6880,37.405895639183754,-121.99314847825218,101,N,HOV,486,0.24,22.5
1644,37.893369555119854,-122.09724407342551,101,W,ML,62,0.029,34.4
6936,37.80463096577969,-122.30372029379433,80,W,HOV,130,0.126,68.6
7514,37.40087536069005,-122.09578212209635,880,E,FR,420,0.083,36.7
6136,37.395390139674035,-122.09061504865974,280,E,HOV,15,0.109,48.7
2504,37.59620253844777,-122.2972726478177,280,S,HOV,219,0.187,51.5
1369,37.89830422360575,-121.99676548952932,101,S,HOV,34,0.088,53.1
2655,37.4047667928909,-122.09785386662509,680,N,ML,403,0.236,74.7
9198,37.80705150785387,-122.30108997401464,680,E,HOV,251,0.165,67.9
1047,37.8079182746875,-122.30939853500641,680,N,FR,379,0.094,14.5
8232,37.79887087704087,-122.29664765067032,101,N,FR,498,0.071,51.3
4549,37.59014188955739,-122.29404869155972,680,W,FR,43,0.229,39.4
2153,37.49539778890329,-122.19144385864664,101,E,HOV,244,0.052,60.2
5097,37.70058466539747,-121.79947053452216,101,W,HOV,414,0.092,35.6
8855,37.5980225877554,-121.99282360245286,101,N,OR,73,0.05,67.4
1866,37.6983474883979,-122.50640241482415,880,S,OR,121,0.128,73.6
8157,37.70043771954426,-121.80332545854577,280,S,OR,435,0.059,40.9
7305,37.69072804168793,-122.50194559630827,80,S,FR,470,0.129,42.8
7043,37.69901787308395,-122.50083160670255,280,S,ML,196,0.124,19.2
4265,37.40848208998869,-122.09521771342551,101,W,HOV,149,0.041,68.2
2622,37.593311121921765,-122.30641498836552,80,S,ML,435,0.081,66.9
5696,37.79196549755647,-122.39149748439812,680,N,HOV,174,0.246,19.2
4863,37.60290682087736,-122.00626253144836,280,W,OR,37,0.291,58.9
1906,37.39721713609272,-121.89682594000293,880,S,HOV,138,0.25,10.1
3876,37.703703622383166,-122.09846533331812,680,N,FR,284,0.293,35.8
7752,37.306774664823365,-121.90687366314394,680,S,FR,285,0.114,64.0
5047,37.59392146659916,-121.99041102049905,80,E,ML,320,0.21,42.5
6553,37.80312274216857,-122.30967643927507,680,W,FR,130,0.018,20.4
4993,37.392621714178865,-121.90564627169233,80,E,HOV,457,0.226,28.0
7929,37.801701107622904,-122.29567234673392,101,S,HOV,107,0.262,44.7
8120,37.59889008965656,-121.99156865455615,101,W,ML,115,0.066,61.2
9624,37.40457243226214,-122.00632985655999,280,E,OR,149,0.185,10.7
3427,37.69881606635284,-122.10200977509628,280,S,HOV,189,0.248,13.0
4744,37.3942740131371,-121.90308887551272,280,W,ML,71,0.148,16.4
8182,37.80487432738415,-122.30798868540715,880,E,OR,363,0.106,68.2
7231,37.408677245123265,-121.90768291134404,680,N,HOV,281,0.15,49.6
3706,37.69254634687799,-121.79838952974939,101,E,HOV,453,0.177,10.8
1351,37.29587193808719,-121.90258429496009,80,S,HOV,416,0.154,13.4
2137,37.59623833994804,-122.30452525890013,280,W,FR,91,0.214,18.8
3235,37.89448626504691,-122.29844644972295,880,S,ML,475,0.133,29.3
5082,37.90712475805242,-121.99488458618323,80,S,FR,340,0.124,46.5
1382,37.90015115103506,-122.1043318363999,680,S,ML,102,0.184,15.6
1565,37.797837182177624,-122.39444086550867,880,N,OR,401,0.15,41.1
1024,37.70683819664425,-122.1032992688189,101,N,FR,432,0.017,40.4
1391,37.607380753546174,-122.30787087556544,80,E,ML,399,0.157,42.6
3609,37.600190824374586,-122.30168402278612,680,S,HOV,63,0.235,46.4
6580,37.790738222877856,-122.4019107458838,80,S,HOV,104,0.158,59.8
4809,37.693459130642125,-122.49379631028005,101,E,FR,94,0.152,63.9
7003,37.399183708372895,-122.00184532383591,880,N,FR,376,0.019,74.6
